title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,55.0,75.0,91970.0,https://realting.com/uploads/bigSlider/523/1c9aa867ce687.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541677
1 room apartment,Turkey,"Mersin, Turkey",2023,14,4,2,1,1,52.0,75.0,82262.0,https://realting.com/uploads/bigSlider/4d5/2209103694793d88ad0d2f41d8643.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1701205
2 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2023,,4,2,2,1,62.0,75.0,76085.0,https://realting.com/uploads/bigSlider/a57/794d5409be41bb59c969c8851ca59.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756530
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,2,2,1,80.0,75.0,173462.0,https://realting.com/uploads/bigSlider/5d3/16cd9b4894237.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1552341
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,2,2,1,56.0,75.0,155254.0,https://realting.com/uploads/bigSlider/d5a/66a192a629567.webp,https://realting.com/property-for-sale/turkey/zera-homes/1604107
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,110.0,75.0,94298.0,https://realting.com/uploads/bigSlider/1c7/10bd221ec9e67.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539920
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,3,3,2,1,70.0,75.0,95106.0,https://realting.com/uploads/bigSlider/6af/c69922140c1f029fdaf26c328a735.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757209
2 room apartment,Turkey,"Mersin, Turkey",2023,13,13,2,2,1,40.0,75.0,71571.0,https://realting.com/uploads/bigSlider/234/758e777b85045.webp,https://realting.com/property-for-sale/turkey/zera-homes/1507569
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,70.0,75.0,95106.0,https://realting.com/uploads/bigSlider/3ba/374786b440786693d14cacd80e373.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757208
1 room apartment,Turkey,"Mersin, Turkey",2023,12,11,2,1,1,65.0,75.0,74000.0,https://realting.com/uploads/bigSlider/3a8/3068075597e21b58a8a6a12c59537.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1726318
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,3,2,1,85.0,75.0,80433.0,https://realting.com/uploads/bigSlider/676/ec52c229570326d879d79038f8ab9.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756577
3 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2023,,4,3,2,1,68.0,75.0,94019.0,https://realting.com/uploads/bigSlider/804/5f121d91e29ce0b6927793436cac1.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757186
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,11,6,2,1,1,55.0,75.0,144626.0,https://realting.com/uploads/bigSlider/c32/35c2c5e566cb1.webp,https://realting.com/property-for-sale/turkey/alanya-home/1624614
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,2,2,1,50.0,75.0,164042.0,https://realting.com/uploads/bigSlider/cab/686a1a10f81df.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537332
1 room apartment,Turkey,"Istanbul, Turkey",2023,,4,1,1,1,70.0,75.0,170000.0,https://realting.com/uploads/bigSlider/b2a/1f9ae2c7c010f.webp,https://realting.com/property-for-sale/turkey/trem-global/1272588
2 room apartment,Turkey,"Antalya, Turkey",2023,,4,2,2,1,50.0,75.0,100541.0,https://realting.com/uploads/bigSlider/596/23ff67b65481ed5a4c4ff247c8f17.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757251
1 room apartment,Turkey,"Mersin, Turkey",2024,14,14,2,1,1,69.0,75.0,78515.0,https://realting.com/uploads/bigSlider/d8f/efe94bf7c207d39ceadf9f542432b.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1672328
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,70.0,75.0,90805.0,https://realting.com/uploads/bigSlider/f4d/b93260374b033.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539327
2 room apartment,Turkey,"Erdemli, Turkey",2022,,2,2,2,1,55.0,75.0,68476.0,https://realting.com/uploads/bigSlider/481/b9a5ad6129ff.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1650128
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,2,1,1,50.0,75.0,80702.0,https://realting.com/uploads/bigSlider/bcb/88bf362503342af02d8e50c9eaace.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1677271
apartment,Turkey,Turkey,2023,,4,3,2,1,100.0,75.0,85000.0,https://realting.com/uploads/bigSlider/a9c/cd4fc740f00ab.webp,https://realting.com/property-for-sale/turkey/sky-turkey-property/531476
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,60.0,75.0,87498.0,https://realting.com/uploads/bigSlider/2bb/200fd3d9d9a1664a5f7f47788c631.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756660
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,3,2,1,116.0,75.0,100880.0,https://realting.com/uploads/bigSlider/d0e/4d204e5e145fd7d6b1cc07bd8fba0.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757259
3 room apartment,Turkey,"Mersin, Turkey",2023,14,5,4,3,2,150.0,75.0,139127.0,https://realting.com/uploads/bigSlider/e66/692b7c9f877c07bf2119da9aacd06.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751950
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,8,8,2,2,1,43.0,75.0,110109.0,https://realting.com/uploads/bigSlider/373/b50b4ea129dd.webp,https://realting.com/property-for-sale/turkey/zera-homes/1561432
2 room apartment,Turkey,"Mersin, Turkey",2023,14,14,2,2,1,45.0,75.0,80379.0,https://realting.com/uploads/bigSlider/393/969a45a66d4a3.webp,https://realting.com/property-for-sale/turkey/zera-homes/1496422
2 room apartment,Turkey,"Gazipasa, Turkey",2023,1,1,2,2,1,45.0,75.0,83609.0,https://realting.com/uploads/bigSlider/c3c/ccec87033e1f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542365
1 room apartment,Turkey,"Mersin, Turkey",2024,13,4,2,1,1,75.0,75.0,67847.0,https://realting.com/uploads/bigSlider/9ad/85ae6659418c7.webp,https://realting.com/property-for-sale/turkey/atalanta/1514210
apartment,Turkey,"Central Anatolia Region, Turkey",2025,,4,3,2,1,100.0,75.0,85867.0,https://realting.com/uploads/bigSlider/94b/c1e2750424cacb4a7060cbc180feb.webp,https://realting.com/property-for-sale/turkey/stay-property/1714111
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2024,8,4,2,1,1,52.0,75.0,90589.0,https://realting.com/uploads/bigSlider/693/88ba3d6468c57.webp,https://realting.com/property-for-sale/turkey/comfort-homes/1303359
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,1,2,1,40.0,75.0,81520.0,https://realting.com/uploads/bigSlider/1c5/7517fc59fb4b0896d49335333abf6.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756604
2 room apartment,Turkey,"Mersin, Turkey",2023,14,4,3,2,1,74.0,75.0,102501.0,https://realting.com/uploads/bigSlider/314/af6a04de008c8db244d4afef0d276.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1688250
2 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2023,,4,2,2,1,75.0,75.0,96737.0,https://realting.com/uploads/bigSlider/a9a/0b5189a22ea34c76e8ad0256b69d2.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757218
1 room apartment,Turkey,"Alanya, Turkey",2024,4,1,2,1,1,55.0,75.0,142146.0,https://realting.com/uploads/bigSlider/1f0/d524f5aa8a993.webp,https://realting.com/property-for-sale/turkey/kare-real-estate/1560027
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,56.0,75.0,108693.0,https://realting.com/uploads/bigSlider/6ad/5fc3faf4e1af26c8f4d5e86e4709d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685072
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,120.0,75.0,139701.0,https://realting.com/uploads/bigSlider/572/d028f0bed461b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539221
3 room apartment,Turkey,"Erdemli, Turkey",2014,,1,3,2,2,135.0,75.0,121192.0,https://realting.com/uploads/bigSlider/376/f617ea8b5e922361db5985bdaf282.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1718490
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,6,6,2,2,1,43.0,75.0,119909.0,https://realting.com/uploads/bigSlider/76b/6264295ec1a99.webp,https://realting.com/property-for-sale/turkey/zera-homes/1443017
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,7,1,2,2,1,46.0,75.0,109538.0,https://realting.com/uploads/bigSlider/506/c9c63e247d663.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542403
2 room apartment,Turkey,"Erdemli, Turkey",2023,,1,2,2,1,59.0,75.0,67390.0,https://realting.com/uploads/bigSlider/f07/6d69e7eab2daf3d4bc1394d4583c2.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1749366
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,5,4,3,2,1,82.0,75.0,71322.0,https://realting.com/uploads/bigSlider/7c0/c368cc396c5e3.webp,https://realting.com/property-for-sale/turkey/park-estate/599871
3 room apartment,Turkey,"Mediterranean Region, Mersin, Turkey",2023,,2,3,2,1,120.0,75.0,55977.0,https://realting.com/uploads/bigSlider/3f5/ae63fbdbe9e693eb42ea37d924d3d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756329
2 room apartment,Turkey,"Mersin, Turkey",2023,1,1,2,2,1,55.0,75.0,64559.0,https://realting.com/uploads/bigSlider/b35/90b2948ae6755.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1576312
1 room apartment,Turkey,"Mediterranean Region, Mersin, Turkey",2024,14,4,2,1,1,46.0,75.0,70650.0,https://realting.com/uploads/bigSlider/669/67a694bd107fb3b2b0250d5135a29.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751600
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,9,4,2,1,1,80.0,75.0,70455.0,https://realting.com/uploads/bigSlider/9a3/50641d38c7d5d.webp,https://realting.com/property-for-sale/turkey/park-estate/767751
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2024,7,1,2,1,1,52.0,75.0,94877.0,https://realting.com/uploads/bigSlider/4b5/82fa2d1f8281f.webp,https://realting.com/property-for-sale/turkey/alanya-home/1585600
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,70.0,75.0,157163.0,https://realting.com/uploads/bigSlider/360/31333563636ed.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539663
2 room apartment,Turkey,"Mediterranean Region, Mersin, Turkey",2023,,3,2,2,1,60.0,75.0,89128.0,https://realting.com/uploads/bigSlider/2cd/1373ee134bd1042ab09ddb1e418c4.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685450
3 room apartment,Turkey,"Izmit, Turkey",2023,1,4,4,3,2,145.0,75.0,134113.0,https://realting.com/uploads/bigSlider/13e/03e3cc7b8a02f.webp,https://realting.com/property-for-sale/turkey/viya-law-consulting/1317195
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,2,2,2,1,46.0,75.0,124997.0,https://realting.com/uploads/bigSlider/d41/be9376e5ae6e88dc89607f01cfb51.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685255
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,60.0,75.0,130387.0,https://realting.com/uploads/bigSlider/c30/77c4227c8e0fd.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537895
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,8,6,2,2,1,60.0,75.0,124974.0,https://realting.com/uploads/bigSlider/a44/8943b7cb427cb.webp,https://realting.com/property-for-sale/turkey/zera-homes/1629429
3 room apartment,Turkey,"Erdemli, Turkey",2021,,2,3,2,2,122.0,75.0,124997.0,https://realting.com/uploads/bigSlider/699/e948968c1ecb3.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1643735
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,4,5,4,3,160.0,75.0,108393.0,https://realting.com/uploads/bigSlider/4eb/34a4c85a326bb.webp,https://realting.com/property-for-sale/turkey/park-estate/599944
2 room apartment,Turkey,"Mediterranean Region, Erdemli, Turkey",2023,12,12,2,2,1,48.0,75.0,71571.0,https://realting.com/uploads/bigSlider/230/7070f8e3cbca7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1590288
2 room apartment,Turkey,"Erdemli, Turkey",2022,,5,2,2,1,49.0,75.0,67933.0,https://realting.com/uploads/bigSlider/bed/c07710b2c8a5bcc00c1211b909f39.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1718491
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,2,2,1,56.0,75.0,65216.0,https://realting.com/uploads/bigSlider/fd9/4e031f9f64c8a1f4b8b8fbeb226ed.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756420
2 room apartment,Turkey,"Toroslar, Mediterranean Region, Turkey",2023,12,12,2,2,1,48.0,75.0,64964.0,https://realting.com/uploads/bigSlider/32c/3702f55f49607.webp,https://realting.com/property-for-sale/turkey/zera-homes/1624190
2 room apartment,Turkey,"Mediterranean Region, Mersin, Turkey",2023,9,9,2,2,1,48.0,75.0,62762.0,https://realting.com/uploads/bigSlider/130/f2308a8ef47cf.webp,https://realting.com/property-for-sale/turkey/zera-homes/1485287
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,85.0,75.0,117793.0,https://realting.com/uploads/bigSlider/53c/c95522533e28f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542202
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,1,1,43.0,75.0,102393.0,https://realting.com/uploads/bigSlider/424/5b7a42e946e902171f629f27a15d9.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633817
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,2,2,1,48.0,75.0,80976.0,https://realting.com/uploads/bigSlider/1de/27b3623dbf7cacf0c4d352a2fbfe8.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756585
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,1,1,1,47.0,75.0,79987.0,https://realting.com/uploads/bigSlider/117/4d1a8d309bed3.webp,https://realting.com/property-for-sale/turkey/iky-group-alanya/1082730
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,90.0,75.0,102447.0,https://realting.com/uploads/bigSlider/525/272935163bc1f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537841
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,4,2,1,135.0,75.0,135150.0,https://realting.com/uploads/bigSlider/663/691d9920ba4b7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539957
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,95.0,75.0,132292.0,https://realting.com/uploads/bigSlider/14a/e566d32b19a53.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540521
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,4,2,1,140.0,75.0,133964.0,https://realting.com/uploads/bigSlider/838/b3b909322605cf0d9b175c52a2fe7.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757499
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2017,,2,2,2,1,55.0,75.0,105432.0,https://realting.com/uploads/bigSlider/51d/240487ff3f24d3e65e8f36172b794.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1665157
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,2,2,1,55.0,75.0,110596.0,https://realting.com/uploads/bigSlider/376/9362c13dc862b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539505
1 room apartment,Turkey,"Alanya, Turkey",2024,8,2,2,1,1,56.0,75.0,121982.0,https://realting.com/uploads/bigSlider/87b/8c7437a471863.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1583111
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,45.0,75.0,65216.0,https://realting.com/uploads/bigSlider/131/428ccdab3db15b63548ab4fa78d32.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756211
apartment,Turkey,Turkey,2023,,4,3,2,1,100.0,75.0,68000.0,https://realting.com/uploads/bigSlider/5e8/3975a4b34160f.webp,https://realting.com/property-for-sale/turkey/sky-turkey-property/531464
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,4,2,1,1,72.0,75.0,63952.0,https://realting.com/uploads/bigSlider/c91/97b8cdd2c2983.webp,https://realting.com/property-for-sale/turkey/park-estate/647595
apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2024,,4,3,2,1,100.0,75.0,70650.0,https://realting.com/uploads/bigSlider/c00/85eb82b0cc859295cc8676c473098.webp,https://realting.com/property-for-sale/turkey/stay-property/1638492
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,55.0,75.0,125731.0,https://realting.com/uploads/bigSlider/128/d0c8c29d25f7f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537885
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,1,1,61.0,75.0,104236.0,https://realting.com/uploads/bigSlider/966/34992650895ff.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636683
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,6,1,2,1,1,60.0,75.0,94563.0,https://realting.com/uploads/bigSlider/38a/d69266b83455b040b5672f5a5b160.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1758704
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,100.0,75.0,110596.0,https://realting.com/uploads/bigSlider/923/3a26d0cc5e13f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540222
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,4,2,1,1,75.0,75.0,93218.0,https://realting.com/uploads/bigSlider/270/0e8dad6ac536b.webp,https://realting.com/property-for-sale/turkey/park-estate/767766
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,60.0,75.0,103188.0,https://realting.com/uploads/bigSlider/a85/4e5ea52653437.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539472
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,50.0,75.0,117740.0,https://realting.com/uploads/bigSlider/24d/cdec4c8035773.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541889
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,110.0,75.0,108268.0,https://realting.com/uploads/bigSlider/b3a/04b4ea5ac3713.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539414
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,105.0,75.0,57448.0,https://realting.com/uploads/bigSlider/d13/631eccc6c86a3.webp,https://realting.com/property-for-sale/turkey/park-estate/647602
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,1,1,1,48.0,75.0,73988.0,https://realting.com/uploads/bigSlider/d32/4865ab12e7653.webp,https://realting.com/property-for-sale/turkey/iky-group-alanya/1082814
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,5,2,2,1,59.0,75.0,129344.0,https://realting.com/uploads/bigSlider/10e/983ab961ba4fd5ed01505503e8044.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685117
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,46.0,75.0,65216.0,https://realting.com/uploads/bigSlider/5ce/1665b1d0134e92fa95558573ca72d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756430
1 room apartment,Turkey,"Mediterranean Region, Erdemli, Turkey",2025,12,4,2,1,1,47.0,75.0,66303.0,https://realting.com/uploads/bigSlider/679/8f2fd070298c0923a16feac64ce50.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751416
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,60.0,75.0,65216.0,https://realting.com/uploads/bigSlider/4fe/6bcc401b8f95cd6457e9c3e2b8127.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756434
penthouse 2 bedrooms,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,2,1,170.0,75.0,140910.0,https://realting.com/uploads/bigSlider/71f/3b449a60269f1.webp,https://realting.com/property-for-sale/turkey/park-estate/767752
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,1,2,2,1,50.0,75.0,121120.0,https://realting.com/uploads/bigSlider/b42/8e12e1ea3e333.webp,https://realting.com/property-for-sale/turkey/zera-homes/1532841
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,1,2,2,1,50.0,75.0,80963.0,https://realting.com/uploads/bigSlider/165/72d1cdc605a67.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538790
1 room apartment,Turkey,"Alanya, Turkey",2021,5,3,2,1,1,55.0,75.0,144097.0,https://realting.com/uploads/bigSlider/0a6/62bf33afcd6ea7581b8b3f7f5661f.webp,https://realting.com/property-for-sale/turkey/kinaci-property/1700301
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,130.0,75.0,90805.0,https://realting.com/uploads/bigSlider/e33/3d319b6922513.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539962
apartment,Turkey,"Central Anatolia Region, Turkey",2022,,4,3,2,1,100.0,75.0,128801.0,https://realting.com/uploads/bigSlider/694/3d1d09502a5b8353a2e3ea149beda.webp,https://realting.com/property-for-sale/turkey/stay-property/1753498
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,1,1,48.0,75.0,117388.0,https://realting.com/uploads/bigSlider/4ba/44caca55b27a3.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636547
4 room apartment,Turkey,"Erdemli, Turkey",2002,,2,4,2,2,170.0,75.0,116845.0,https://realting.com/uploads/bigSlider/a54/b142b52b52a6f.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1534788
apartment,Turkey,"Istanbul, Turkey",2023,,4,3,2,1,75.0,75.0,149000.0,https://realting.com/uploads/bigSlider/566/b24a39655c98d.webp,https://realting.com/property-for-sale/turkey/right-home-real-estate-consultancy/1273434
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,2,2,1,49.0,75.0,59238.0,https://realting.com/uploads/bigSlider/e45/cd3637bb9118ff08047463de23796.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756363
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,4,3,2,2,120.0,75.0,59616.0,https://realting.com/uploads/bigSlider/cc9/53135adca512b.webp,https://realting.com/property-for-sale/turkey/park-estate/599975
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,5,4,3,2,1,110.0,75.0,59435.0,https://realting.com/uploads/bigSlider/f98/ee58ae110ce31.webp,https://realting.com/property-for-sale/turkey/park-estate/599961
1 room apartment,Turkey,"Central Anatolia Region, Turkey",2023,15,4,2,1,1,42.0,75.0,63042.0,https://realting.com/uploads/bigSlider/057/de9b0da6979e32d93c6d3377aea5d.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750950
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,2,2,1,60.0,75.0,122238.0,https://realting.com/uploads/bigSlider/925/39b12d5aba589.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537596
1 room apartment,Turkey,Turkey,2020,9,1,2,1,1,66.0,75.0,65034.0,https://realting.com/uploads/bigSlider/192/499695a2d2e5f.webp,https://realting.com/property-for-sale/turkey/inhouseglobal/781950
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,3,2,2,1,54.0,75.0,77082.0,https://realting.com/uploads/bigSlider/5aa/e327a70e4d7892f7623045b704f27.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756538
1 room apartment,Turkey,"Central Anatolia Region, Turkey",2027,,4,2,1,1,49.0,75.0,115160.0,https://realting.com/uploads/bigSlider/c0e/79bc7eeedc684b8f818e4ff526762.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1767450
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,3,2,1,100.0,75.0,142399.0,https://realting.com/uploads/bigSlider/a01/3cc343246ff79.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537543
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,100.0,75.0,116946.0,https://realting.com/uploads/bigSlider/c9e/925b59a991427.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537594
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,2,2,1,50.0,75.0,123826.0,https://realting.com/uploads/bigSlider/261/e9313f382c4f5.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539187
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,120.0,75.0,116417.0,https://realting.com/uploads/bigSlider/de5/33cc38c3832a3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540492
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,10,8,3,2,1,115.0,75.0,167365.0,https://realting.com/uploads/bigSlider/12e/80eb6965ae933.webp,https://realting.com/property-for-sale/turkey/zera-homes/1499348
1 room apartment,Turkey,Turkey,2024,11,2,2,1,1,65.0,75.0,55175.0,https://realting.com/uploads/bigSlider/d46/860b9c4b16b5df539df015a26fbe9.webp,https://realting.com/property-for-sale/turkey/ip-rieltor-bez-granic-kz/1676052
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,5,4,2,1,1,62.0,75.0,52028.0,https://realting.com/uploads/bigSlider/3fd/25974738c75.webp,https://realting.com/property-for-sale/turkey/park-estate/647596
